"Commit Hash";"MongoDB Label";"Prob. False";"Prob. True";"Classification"
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.054;0.946;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.084;0.916;TRUE
3b919918b26883d38f80cc2c374ccd1207efa6e1;not_triaged;0.82;0.18;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.082;0.918;TRUE
6c85aab8dc616b421f6a719d126d3d5de2d1544e;not_triaged;0.456;0.544;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.066;0.934;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.102;0.898;TRUE
3b919918b26883d38f80cc2c374ccd1207efa6e1;not_triaged;0.792;0.208;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.08;0.92;TRUE
9a313631ab20d2996811bc7cb3b4ccaec6ba5a82;not_triaged;0.46;0.54;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.094;0.906;TRUE
927d7919f2537c9270953f944a15d2a013332702;not_triaged;0.35;0.65;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.106;0.894;TRUE
275643f8603a22ee103ac161aa1ad8f687d78285;not_triaged;0.398;0.602;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.124;0.876;TRUE
927d7919f2537c9270953f944a15d2a013332702;not_triaged;0.568;0.432;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.096;0.904;TRUE
5bed5eb87281673fcbbde620033091437ba5db6b;not_triaged;0.602;0.398;FALSE
691840873290b9482ba4df9a30f8267ddcdcc021;not_triaged;0.166;0.834;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.092;0.908;TRUE
927d7919f2537c9270953f944a15d2a013332702;not_triaged;0.642;0.358;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.106;0.894;TRUE
927d7919f2537c9270953f944a15d2a013332702;not_triaged;0.47;0.53;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.092;0.908;TRUE
927d7919f2537c9270953f944a15d2a013332702;not_triaged;0.548;0.452;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.118;0.882;TRUE
bd09da168ea707379ffed826022dd14a48ca62f0;not_triaged;0.608;0.392;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.086;0.914;TRUE
bf7c6c8d96ae29fcadaff3615fce5f85a5551624;not_triaged;0.604;0.396;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.09;0.91;TRUE
bf7c6c8d96ae29fcadaff3615fce5f85a5551624;not_triaged;0.624;0.376;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.122;0.878;TRUE
6c85aab8dc616b421f6a719d126d3d5de2d1544e;not_triaged;0.488;0.512;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.09;0.91;TRUE
927d7919f2537c9270953f944a15d2a013332702;not_triaged;0.58;0.42;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.104;0.896;TRUE
6d9e84f1309183faf35e33bff9d59cf264e7c707;not_triaged;0.698;0.302;FALSE
6c85aab8dc616b421f6a719d126d3d5de2d1544e;not_triaged;0.626;0.374;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.104;0.896;TRUE
6d9e84f1309183faf35e33bff9d59cf264e7c707;not_triaged;0.604;0.396;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.102;0.898;TRUE
927d7919f2537c9270953f944a15d2a013332702;not_triaged;0.474;0.526;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.098;0.902;TRUE
6d9e84f1309183faf35e33bff9d59cf264e7c707;not_triaged;0.544;0.456;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.086;0.914;TRUE
5bed5eb87281673fcbbde620033091437ba5db6b;not_triaged;0.588;0.412;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.108;0.892;TRUE
a82b5eed3bea4e8fb63e6d2b5b29a40cd585a80e;not_triaged;0.86;0.14;FALSE
6c85aab8dc616b421f6a719d126d3d5de2d1544e;not_triaged;0.612;0.388;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.092;0.908;TRUE
927d7919f2537c9270953f944a15d2a013332702;not_triaged;0.688;0.312;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.084;0.916;TRUE
33ad68c0dc4bda897a5647608049422ae784a15e;not_triaged;0.852;0.148;FALSE
691840873290b9482ba4df9a30f8267ddcdcc021;not_triaged;0.18;0.82;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.108;0.892;TRUE
24a6f7e76edb656a009460051e031cf363394c1a;not_triaged;0.854;0.146;FALSE
6c85aab8dc616b421f6a719d126d3d5de2d1544e;not_triaged;0.64;0.36;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.112;0.888;TRUE
24a6f7e76edb656a009460051e031cf363394c1a;not_triaged;0.888;0.112;FALSE
8c11a9d7c59a156619ba387be14eb584f979442a;not_triaged;0.526;0.474;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.094;0.906;TRUE
a82b5eed3bea4e8fb63e6d2b5b29a40cd585a80e;not_triaged;0.954;0.046;FALSE
927d7919f2537c9270953f944a15d2a013332702;not_triaged;0.688;0.312;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.11;0.89;TRUE
927d7919f2537c9270953f944a15d2a013332702;not_triaged;0.586;0.414;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.13;0.87;TRUE
a82b5eed3bea4e8fb63e6d2b5b29a40cd585a80e;not_triaged;0.958;0.042;FALSE
927d7919f2537c9270953f944a15d2a013332702;not_triaged;0.726;0.274;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.114;0.886;TRUE
a82b5eed3bea4e8fb63e6d2b5b29a40cd585a80e;not_triaged;0.888;0.112;FALSE
d224dab71f7de0d49ae806b6d0c942ba5128f508;not_triaged;0.178;0.822;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.086;0.914;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.104;0.896;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.096;0.904;TRUE
727e068ad4a1c74278cd57037b8061b5691c2295;not_triaged;0.6;0.4;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.084;0.916;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.1;0.9;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.118;0.882;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.104;0.896;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.102;0.898;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.098;0.902;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.1;0.9;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.094;0.906;TRUE
d4b437d3977295affd00ed88141c0c2abb180397;not_triaged;0.066;0.934;TRUE
91e0a56ce3eb2780d7c5947b6f2718a412c7a822;not_triaged;0.112;0.888;TRUE
91e0a56ce3eb2780d7c5947b6f2718a412c7a822;not_triaged;0.112;0.888;TRUE
f708914862365a1088a426d7865b11bf04bf7b0b;not_triaged;0.67;0.33;FALSE
d4b437d3977295affd00ed88141c0c2abb180397;not_triaged;0.068;0.932;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.094;0.906;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.092;0.908;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.104;0.896;TRUE
f708914862365a1088a426d7865b11bf04bf7b0b;not_triaged;0.7;0.3;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.106;0.894;TRUE
5ecdb834013bb9b3a267bc6c73e2101a2f8a73b1;not_triaged;0.468;0.532;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.096;0.904;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.112;0.888;TRUE
3b919918b26883d38f80cc2c374ccd1207efa6e1;not_triaged;0.644;0.356;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.096;0.904;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.104;0.896;TRUE
1ebaae342dee93f57005792bb331bf90450ee275;not_triaged;0.134;0.866;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.104;0.896;TRUE
6d9e84f1309183faf35e33bff9d59cf264e7c707;not_triaged;0.744;0.256;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.122;0.878;TRUE
5bed5eb87281673fcbbde620033091437ba5db6b;not_triaged;0.638;0.362;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.078;0.922;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.12;0.88;TRUE
6d9e84f1309183faf35e33bff9d59cf264e7c707;not_triaged;0.726;0.274;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.114;0.886;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.122;0.878;TRUE
5bed5eb87281673fcbbde620033091437ba5db6b;not_triaged;0.624;0.376;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.098;0.902;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.106;0.894;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.096;0.904;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.088;0.912;TRUE
bf7c6c8d96ae29fcadaff3615fce5f85a5551624;not_triaged;0.73;0.27;FALSE
68c9a23c525eb75f2ab4228c2a6975e7d1a568de;not_triaged;0.346;0.654;TRUE
ba7766f8184a756c8339ce973d19ee6dc8ceef72;not_triaged;0.506;0.494;FALSE
68c9a23c525eb75f2ab4228c2a6975e7d1a568de;not_triaged;0.336;0.664;TRUE
ba7766f8184a756c8339ce973d19ee6dc8ceef72;not_triaged;0.492;0.508;TRUE
68c9a23c525eb75f2ab4228c2a6975e7d1a568de;not_triaged;0.342;0.658;TRUE
ba7766f8184a756c8339ce973d19ee6dc8ceef72;not_triaged;0.506;0.494;FALSE
167c29ea15bccb6d58ca056d767ed27bd208f265;not_triaged;0.51;0.49;FALSE
c855011857e09e31498acf8a45fab630589aaf7c;not_triaged;0.81;0.19;FALSE
167c29ea15bccb6d58ca056d767ed27bd208f265;not_triaged;0.536;0.464;FALSE
68c9a23c525eb75f2ab4228c2a6975e7d1a568de;not_triaged;0.394;0.606;TRUE
ba7766f8184a756c8339ce973d19ee6dc8ceef72;not_triaged;0.33;0.67;TRUE
2ededeeda27c3b13723031e4ef7ada1e7812f046;not_triaged;0.404;0.596;TRUE
167c29ea15bccb6d58ca056d767ed27bd208f265;not_triaged;0.526;0.474;FALSE
c855011857e09e31498acf8a45fab630589aaf7c;not_triaged;0.876;0.124;FALSE
ba7766f8184a756c8339ce973d19ee6dc8ceef72;not_triaged;0.512;0.488;FALSE
a7916f97f70735d889de98582b5107008953e0eb;not_triaged;0.52;0.48;FALSE
6d9e84f1309183faf35e33bff9d59cf264e7c707;not_triaged;0.62;0.38;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.21;0.79;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.166;0.834;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.2;0.8;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.226;0.774;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.226;0.774;TRUE
5bed5eb87281673fcbbde620033091437ba5db6b;not_triaged;0.502;0.498;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.204;0.796;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.222;0.778;TRUE
a82b5eed3bea4e8fb63e6d2b5b29a40cd585a80e;not_triaged;0.762;0.238;FALSE
6b14a422616c84e5f8eab8c3bf81618bcf7ebc17;not_triaged;0.918;0.082;FALSE
7a59105d2b769d3a86c956cc08af01d6bd59fd82;not_triaged;0.448;0.552;TRUE
a82b5eed3bea4e8fb63e6d2b5b29a40cd585a80e;not_triaged;0.808;0.192;FALSE
275643f8603a22ee103ac161aa1ad8f687d78285;not_triaged;0.866;0.134;FALSE
24e800de037cb8e544ef3020c9fccedd7a44e9d9;not_triaged;0.872;0.128;FALSE
a82b5eed3bea4e8fb63e6d2b5b29a40cd585a80e;not_triaged;0.744;0.256;FALSE
727e068ad4a1c74278cd57037b8061b5691c2295;not_triaged;0.578;0.422;FALSE
a7916f97f70735d889de98582b5107008953e0eb;not_triaged;0.448;0.552;TRUE
28dc05f8201f90d69e6d7f31408bbd551210d9ba;not_triaged;0.914;0.086;FALSE
28dc05f8201f90d69e6d7f31408bbd551210d9ba;not_triaged;0.792;0.208;FALSE
28dc05f8201f90d69e6d7f31408bbd551210d9ba;not_triaged;0.71;0.29;FALSE
28dc05f8201f90d69e6d7f31408bbd551210d9ba;not_triaged;0.536;0.464;FALSE
28dc05f8201f90d69e6d7f31408bbd551210d9ba;not_triaged;0.456;0.544;TRUE
2ededeeda27c3b13723031e4ef7ada1e7812f046;not_triaged;0.554;0.446;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.092;0.908;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.058;0.942;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.082;0.918;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.102;0.898;TRUE
c9a7544a7ca9b4001b3d91d9e5334b649fd333aa;not_triaged;0.498;0.502;TRUE
d4b437d3977295affd00ed88141c0c2abb180397;not_triaged;0.16;0.84;TRUE
c9a7544a7ca9b4001b3d91d9e5334b649fd333aa;not_triaged;0.484;0.516;TRUE
d4b437d3977295affd00ed88141c0c2abb180397;not_triaged;0.112;0.888;TRUE
1f68be5545592b9cb7ee8593422760bad714101e;not_triaged;0.868;0.132;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.086;0.914;TRUE
5268977d520f944bdf55e1bd4299ff7429bbe8ff;not_triaged;0.11;0.89;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.126;0.874;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.096;0.904;TRUE
6caccbf93126f041b909f894adf37f89ae40ac2c;not_triaged;0.536;0.464;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.056;0.944;TRUE
ba7766f8184a756c8339ce973d19ee6dc8ceef72;not_triaged;0.558;0.442;FALSE
ba7766f8184a756c8339ce973d19ee6dc8ceef72;not_triaged;0.654;0.346;FALSE
ba7766f8184a756c8339ce973d19ee6dc8ceef72;not_triaged;0.466;0.534;TRUE
a7916f97f70735d889de98582b5107008953e0eb;not_triaged;0.292;0.708;TRUE
ba7766f8184a756c8339ce973d19ee6dc8ceef72;not_triaged;0.52;0.48;FALSE
a7916f97f70735d889de98582b5107008953e0eb;not_triaged;0.146;0.854;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.108;0.892;TRUE
727e068ad4a1c74278cd57037b8061b5691c2295;not_triaged;0.552;0.448;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.038;0.962;TRUE
727e068ad4a1c74278cd57037b8061b5691c2295;not_triaged;0.46;0.54;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.064;0.936;TRUE
24f30176f35df97b2d2ca569a946287ff4b2938f;not_triaged;0.586;0.414;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.088;0.912;TRUE
727e068ad4a1c74278cd57037b8061b5691c2295;not_triaged;0.618;0.382;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.078;0.922;TRUE
691840873290b9482ba4df9a30f8267ddcdcc021;not_triaged;0.176;0.824;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.114;0.886;TRUE
691840873290b9482ba4df9a30f8267ddcdcc021;not_triaged;0.162;0.838;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.07;0.93;TRUE
691840873290b9482ba4df9a30f8267ddcdcc021;not_triaged;0.15;0.85;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.082;0.918;TRUE
0f6540f8c28cfff085e413ab96a19f849191ea3c;not_triaged;0.512;0.488;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.164;0.836;TRUE
0f6540f8c28cfff085e413ab96a19f849191ea3c;not_triaged;0.53;0.47;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.08;0.92;TRUE
0f6540f8c28cfff085e413ab96a19f849191ea3c;not_triaged;0.478;0.522;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.114;0.886;TRUE
0f6540f8c28cfff085e413ab96a19f849191ea3c;not_triaged;0.53;0.47;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.13;0.87;TRUE
0f6540f8c28cfff085e413ab96a19f849191ea3c;not_triaged;0.536;0.464;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.08;0.92;TRUE
0f6540f8c28cfff085e413ab96a19f849191ea3c;not_triaged;0.53;0.47;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.136;0.864;TRUE
0f6540f8c28cfff085e413ab96a19f849191ea3c;not_triaged;0.526;0.474;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.164;0.836;TRUE
0f6540f8c28cfff085e413ab96a19f849191ea3c;not_triaged;0.482;0.518;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.1;0.9;TRUE
0b133ab0345896cb2898c715428e503283515bb7;not_triaged;0.504;0.496;FALSE
0b133ab0345896cb2898c715428e503283515bb7;not_triaged;0.494;0.506;TRUE
0b133ab0345896cb2898c715428e503283515bb7;not_triaged;0.508;0.492;FALSE
0b133ab0345896cb2898c715428e503283515bb7;not_triaged;0.462;0.538;TRUE
0b133ab0345896cb2898c715428e503283515bb7;not_triaged;0.496;0.504;TRUE
e44dd9b6b1cd1636406f968fdd4f5bf71e5aa0c3;not_triaged;0.592;0.408;FALSE
0b133ab0345896cb2898c715428e503283515bb7;not_triaged;0.5;0.5;TRUE
0f6540f8c28cfff085e413ab96a19f849191ea3c;not_triaged;0.542;0.458;FALSE
8c11a9d7c59a156619ba387be14eb584f979442a;not_triaged;0.642;0.358;FALSE
0f6540f8c28cfff085e413ab96a19f849191ea3c;not_triaged;0.528;0.472;FALSE
0f6540f8c28cfff085e413ab96a19f849191ea3c;not_triaged;0.48;0.52;TRUE
0f6540f8c28cfff085e413ab96a19f849191ea3c;not_triaged;0.514;0.486;FALSE
5268977d520f944bdf55e1bd4299ff7429bbe8ff;not_triaged;0.722;0.278;FALSE
33ad68c0dc4bda897a5647608049422ae784a15e;not_triaged;0.78;0.22;FALSE
33ad68c0dc4bda897a5647608049422ae784a15e;not_triaged;0.866;0.134;FALSE
e7f91b95941b2e636ba4715c2cea5baf5bc3e2d2;not_triaged;0.698;0.302;FALSE
6d9e84f1309183faf35e33bff9d59cf264e7c707;not_triaged;0.566;0.434;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.212;0.788;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.284;0.716;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.158;0.842;TRUE
a82b5eed3bea4e8fb63e6d2b5b29a40cd585a80e;not_triaged;0.896;0.104;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.166;0.834;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.304;0.696;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.17;0.83;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.27;0.73;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.218;0.782;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.288;0.712;TRUE
e7f91b95941b2e636ba4715c2cea5baf5bc3e2d2;not_triaged;0.182;0.818;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.296;0.704;TRUE
e7f91b95941b2e636ba4715c2cea5baf5bc3e2d2;not_triaged;0.19;0.81;TRUE
91e0a56ce3eb2780d7c5947b6f2718a412c7a822;not_triaged;0.178;0.822;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.196;0.804;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.296;0.704;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.236;0.764;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.246;0.754;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.212;0.788;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.184;0.816;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.282;0.718;TRUE
c855011857e09e31498acf8a45fab630589aaf7c;not_triaged;0.92;0.08;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.268;0.732;TRUE
c855011857e09e31498acf8a45fab630589aaf7c;not_triaged;0.972;0.028;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.308;0.692;TRUE
c855011857e09e31498acf8a45fab630589aaf7c;not_triaged;0.71;0.29;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.182;0.818;TRUE
c855011857e09e31498acf8a45fab630589aaf7c;not_triaged;0.844;0.156;FALSE
e7f91b95941b2e636ba4715c2cea5baf5bc3e2d2;not_triaged;0.176;0.824;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.182;0.818;TRUE
c855011857e09e31498acf8a45fab630589aaf7c;not_triaged;0.822;0.178;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.248;0.752;TRUE
c855011857e09e31498acf8a45fab630589aaf7c;not_triaged;0.932;0.068;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.154;0.846;TRUE
c855011857e09e31498acf8a45fab630589aaf7c;not_triaged;0.942;0.058;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.178;0.822;TRUE
c855011857e09e31498acf8a45fab630589aaf7c;not_triaged;0.912;0.088;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.22;0.78;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.184;0.816;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.24;0.76;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.3;0.7;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.14;0.86;TRUE
d224dab71f7de0d49ae806b6d0c942ba5128f508;not_triaged;0.138;0.862;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.252;0.748;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.224;0.776;TRUE
8d2014e097904b60f7df66e9786f01b98876e0a4;not_triaged;0.8;0.2;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.18;0.82;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.214;0.786;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.174;0.826;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.214;0.786;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.152;0.848;TRUE
8d2014e097904b60f7df66e9786f01b98876e0a4;not_triaged;0.706;0.294;FALSE
8c11a9d7c59a156619ba387be14eb584f979442a;not_triaged;0.638;0.362;FALSE
8c11a9d7c59a156619ba387be14eb584f979442a;not_triaged;0.652;0.348;FALSE
8c11a9d7c59a156619ba387be14eb584f979442a;not_triaged;0.686;0.314;FALSE
8d2014e097904b60f7df66e9786f01b98876e0a4;not_triaged;0.514;0.486;FALSE
8c11a9d7c59a156619ba387be14eb584f979442a;not_triaged;0.732;0.268;FALSE
8c11a9d7c59a156619ba387be14eb584f979442a;not_triaged;0.576;0.424;FALSE
8c11a9d7c59a156619ba387be14eb584f979442a;not_triaged;0.564;0.436;FALSE
8c11a9d7c59a156619ba387be14eb584f979442a;not_triaged;0.694;0.306;FALSE
f4d0b1e920196d5c81eb51e63de0dfd33d0e639d;not_triaged;0.774;0.226;FALSE
8c11a9d7c59a156619ba387be14eb584f979442a;not_triaged;0.79;0.21;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.162;0.838;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.14;0.86;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.128;0.872;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.19;0.81;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.134;0.866;TRUE
5268977d520f944bdf55e1bd4299ff7429bbe8ff;not_triaged;0.088;0.912;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.134;0.866;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.184;0.816;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.168;0.832;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.33;0.67;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.166;0.834;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.274;0.726;TRUE
8cc222b80cadfec0b634a8db86e1ae1da068467b;not_triaged;0.914;0.086;FALSE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.24;0.76;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.24;0.76;TRUE
10bbd8dd5a0879651f446f66bc633ae0a1966acd;not_triaged;0.29;0.71;TRUE
